(( 42655.1 42058.7 39964.9 682.1 222171 42.7 7.7 174 118 393 216 7.6 102 72 210 105 7.5 8 6.4 30 19 335 1640 1258 7.82 ))
(( 46391.1 45783 40775.6 687.4 220731 49 7.4 122 93 384 155 7.3 81 56 225 71 7.4 20 18 32 25 300 1924 1459 7.84 ))
(( 44455.1 43865.5 40149.7 686.9 235711 54.6 7.6 209 166 421 265 7.6 91 65 233 100 7.5 10.4 8.8 45 22 300 1946 1334 9.12 ))
(( 43867.7 43268.8 40397.7 680.6 326971 51.8 7.7 182 145 435 198 7.6 89 61 226 92 7.6 30 20 54 23 310 1966 1513 6.68 ))
(( 35033.4 34652.7 40260.8 684.5 239541 47.6 7.7 525 213 414 220 7.6 91 64 238 115 7.6 9.2 7 53 25 340 2140 1640 10.29 ))
(( 43711 39000 42456.8 723.5 211421 42.5 7.7 211 156 444 200 7.6 99 79 311 137 7.7 13.2 9.6 44 19 410 2274 1736 9.12 ))
(( 41380 39000 40937 688 247461 39.3 ? ? ? 320 ? ? ? ? 204 ? ? ? ? 44 ? 420 2224 1695 11.35 ))
(( 38429.7 37840.3 40040 682.1 244381 40.3 7.8 150 117 311 155 7.7 67 52 177 80 7.7 10 8.4 53 13 360 1670 1276 8.91 ))
(( 44110.5 39000 40459.5 685.9 243831 40.3 7.9 199 165 521 205 7.9 80 60 256 142 7.9 38 29 100 43 340 1819 1388 6.78 ))
(( 45758.9 39000 42064.1 712.5 241101 48.4 7.9 228 163 405 154 7.8 82 61 264 70 7.8 26.8 23.2 62 19 310 1749 1348 7.27 ))
(( 47033.3 39000 41087.7 692.4 152771 55.2 7.7 248 171 380 142 7.6 79 56 181 87 7.8 19.2 15.6 78 25 330 1801 1378 8.02 ))
(( 45674.4 39000 41399 692.6 205451 57.4 7.8 146 112 395 142 7.6 73 48 247 85 7.6 15.6 10.4 62 24 280 1654 1276 6.9 ))
(( 48044.7 39000 41931.9 704.4 195321 51.8 7.7 190 151 418 214 7.7 96 68 263 134 7.7 14 9.6 54 25 510 1877 1439 8.72 ))
(( 44394.1 39000 41125.8 692.4 166321 46.5 ? ? ? 298 ? ? ? ? 223 ? ? ? ? 84 ? 560 1863 1402 12.47 ))
(( 39096 38510.1 41185.8 691.2 197101 44.2 7.8 107 84 317 134 7.7 97 67 223 76 7.6 4 2 20 12 530 1652 1256 10.14 ))
(( 44500 43910 41874 697 196431 43.5 7.7 200 154 437 255 7.6 83 66 266 119 7.7 25.4 19.4 47 22 540 1796 1370 7.94 ))
(( 43950 43365 41945 696 201531 41.9 7.6 224 175 345 215 7.6 110 84 279 140 7.6 93.2 69.6 93 32 520 1622 1231 3.85 ))
(( 43894.8 43318.8 41781.1 688.8 204821 44.1 7.7 173 137 419 216 7.6 92 69 290 109 7.6 24.4 13.6 56 30 580 1672 1278 7.99 ))
(( 43670.2 43106 40852.9 676.9 202301 39.3 7.7 220 176 523 277 7.6 91 69 262 137 7.7 13.6 10.4 56 25 630 1620 1249 9.31 ))
(( 50276.3 49695.8 42991.9 711 147001 45.8 7.7 187 124 347 188 7.6 86 63 211 90 7.5 10.4 8.8 28 27 770 1590 1218 9.72 ))
(( 43997.2 43425.2 41918.4 690.6 190631 38.3 ? ? ? 270 ? ? ? ? 223 ? ? ? ? 28 ? 690 1372 1043 9.18 ))
(( 39514.3 38937.4 39016.1 687.1 193911 44.1 7.7 432 336 662 235 7.7 69 52 214 93 7.7 14.4 10.8 28 20 760 1386 1062 7.52 ))
(( 43875.9 43304.8 38998.5 692.6 214361 47.4 7.9 182 149 414 200 7.8 79 62 273 85 7.8 17.2 14.5 53 37 510 1446 1104 8.7 ))
(( 43660 43045 42540 682 221671 34.1 7.7 177 141 406 170 7.6 74 55 230 76 7.6 13.2 10.4 30 18 580 1431 1097 9.29 ))
(( 44400 43822 42591 685 281921 46 7.7 169 135 508 182 7.7 91 69 307 86 7.7 21.2 16.8 76 32 540 1420 1102 7.75 ))
(( 45352.4 44772.4 43314.2 694.2 232821 34.1 7.6 185 156 612 193 7.6 89 70 292 124 7.6 131.2 102 150 84 540 1435 1120 2.64 ))
(( 43319 42748.2 42403.1 684.4 197531 46.5 7.7 201 157 465 176 7.7 89 70 323 160 7.7 18.8 14.4 123 34 480 1434 1129 8.59 ))
(( 42868.4 39000 43076.8 689.7 196431 44.5 ? ? ? 414 ? ? ? ? 254 ? ? ? ? 122 ? 370 1240 978 12.97 ))
(( 40805.1 39000 42489.6 681.1 157751 36.1 7.9 122 105 357 176 7.8 62 49 226 79 7.9 18.4 14 94 22 340 1244 998 7.6 ))
(( 42761.5 39000 41925.4 667.7 187151 37.6 7.8 203 164 659 202 7.8 110 90 301 165 8 19 12.6 81 34 480 1310 1037 8.06 ))
(( 45680 39000 42776 686 159891 23.8 7.7 296 196 500 165 7.7 115 81 235 104 7.7 27.2 21.2 65 33 390 1289 1020 7.25 ))
(( 42334 39000 39078.4 676.7 177061 27.7 7.7 248 196 513 307 7.7 115 74 279 157 7.8 110.4 86 150 79 490 1299 1024 3.15 ))
(( 41522.5 39000 40785.9 684.1 212971 41.1 7.3 655 593 1108 700 7.5 82 52 301 162 7.6 29 19 75 35 295 1046 830 6.15 ))
(( 43829.3 39000 42974.9 673.1 192791 48.6 7.7 190 142 355 193 7.7 118 86 282 133 7.7 16.4 12.4 38 21 310 1170 932 8.65 ))
(( 39064.1 38519.3 41702.4 653.4 226231 50.3 ? ? ? 475 ? ? ? ? 280 ? ? ? ? 34 ? 290 1165 919 12.81 ))
(( 35950.7 35409.2 42195.9 652.9 199171 45.9 7.7 155 130 382 151 7.2 81 57 203 98 7.2 13.2 10.8 34 19 250 846 684 7.5 ))
(( 42711.5 39000 43679.3 686.9 199211 40.7 7.7 590 194 442 ? 7.7 104 74 240 ? 7.8 21.7 13.7 58 ? 290 1265 1007 8.08 ))
(( 42131.8 39000 42432.3 667.1 188231 46.2 7.7 215 172 334 150 7.7 94 69 229 108 7.7 10.4 8 53 19 310 1341 1051 9.69 ))
(( 41473.9 39000 42987.3 665.6 205991 49.6 7.8 201 156 496 190 7.7 98 76 254 123 7.7 11.6 8 58 16 380 1403 1093 9.71 ))
(( 43400.9 39000 43825.1 678.7 174981 40.9 ? ? ? 248 ? ? ? ? 219 ? ? ? ? 40 ? 420 1437 1105 12.87 ))
(( 36850 36312 43122 670 190781 45 7.5 144 118 325 152 7.5 92 76 170 84 7.6 10.8 8 30 16 495 1230 950 8.94 ))
(( 37490 36956 43079 663 187051 47.8 ? ? ? ? ? ? ? ? 305 ? ? ? ? 78 ? 470 1560 1224 12.89 ))
(( 35960 35429 42990 666 175221 44.6 ? ? ? 471 ? ? ? ? 227 ? ? ? ? 61 ? 480 ? ? ? ))
(( 36342 35828.1 42253.2 647.1 219311 34.7 7.7 153 120 410 172 7.5 72 58 305 84 7.5 17.6 15.2 78 32 530 1328 1056 7.94 ))
(( 43368.8 39000 43440.3 670.3 263221 36.4 7.9 212 168 509 121 7.8 98 73 312 122 7.9 26.4 19.6 98 32 360 1460 1143 7.49 ))
(( 44122.4 43584.3 43147.7 668.2 251401 38.2 7.7 227 185 522 246 7.6 143 104 351 120 7.7 10.8 8.4 54 12 470 1715 1346 9.72 ))
(( 45527.4 44985.4 42805.7 673.8 235221 39.2 7.8 276 212 530 236 7.7 97 79 318 142 7.7 15.6 10.4 79 18 520 1815 1422 8.76 ))
(( 43100 42574 43124 667 226081 40.1 7.6 254 200 517 246 7.5 112 82 353 164 7.7 10 8.8 30 18 540 1902 1490 10.24 ))
(( 36060 35555 41682 654 186931 34.3 ? ? ? 588 ? ? ? ? 272 ? ? ? ? 45 ? 640 1930 1495 13.99 ))
(( 37144.6 36643.4 42864.9 699.7 209741 35.7 7.8 151 119 588 140 7.6 63 53 280 70 7.6 6.8 4 30 13 620 1706 1326 9.65 ))
(( 43200 42682 42477 663 237011 34.8 7.7 157 126 314 154 7.6 80 62 305 151 7.7 8 6.6 43 14 610 1872 1438 10.32 ))
(( 44331.8 43820.5 42588.6 843.8 233823 28.2 7.7 189 149 461 160 7.6 103 80 323 136 7.6 11.2 10 55 10 570 1872 1451 8.1 ))
(( 46578.3 46097.9 42502.4 878.9 198021 28.8 7.7 190 122 522 163 7.4 95 55 307 95 7.4 13.6 8.8 47 12 490 1840 1416 7.77 ))
(( 45692.7 45202.1 42707.4 881.9 239781 41.7 7.8 234 162 461 180 7.7 84 60 258 111 7.5 10 5.6 37 13 440 1863 1425 8.16 ))
(( 46788.9 46294.9 42599.6 671.3 226501 38.5 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? 420 1861 1433 12.57 ))
(( 42908 42416.6 42333 665.6 237771 38.2 ? ? ? 374 ? ? ? ? 232 ? ? ? ? 48 ? 340 ? ? ? ))
(( 38406.1 37934.9 41750.9 651.6 269081 37.9 7.8 93 84 336 146 7.8 52 46 200 90 7.7 8 5 48 20 350 1740 1342 10.88 ))
(( 48378.1 47913.5 41553.9 650 247471 29.4 7.7 266 188 516 197 7.6 80 54 217 97 7.5 16.6 12.6 35 22 220 2017 1556 9.41 ))
(( 45418.5 39000 41857.7 662.5 286081 29.2 7.8 137 109 397 134 7.7 87 64 314 94 7.4 8 6.8 37 14 210 2074 1576 11.43 ))
(( 44783.5 39000 41368.1 643.3 309651 42.3 7.7 187 146 457 215 7.6 80 53 320 132 7.6 11.6 6 46 16 200 2042 1545 10.37 ))
(( 45116.8 39000 37639.5 629.5 296751 41.5 7.8 194 159 535 248 7.7 84 60 240 131 7.7 12.8 7 46 16 190 2053 1562 10.47 ))
(( 48085.3 39000 36476.8 676.3 283371 23.1 7.7 175 158 567 208 7.6 158 123 356 186 7.4 22 15.2 64 22 150 1615 1226 7.19 ))
(( 42146.1 39000 35060.9 647 273071 20.7 ? ? ? 397 ? ? ? ? 295 ? ? ? ? 55 ? 160 1716 1319 12.62 ))
(( 41040 39000 34946.2 642.4 267831 15.7 7.6 410 319 618 294 7.5 82 62 240 100 7.3 16.4 12.4 65 23 160 1574 1240 8.01 ))
(( 34600.1 34289.1 27351 566 211461 20.5 7.7 359 252 630 251 7.6 163 101 338 132 7.5 26.2 23 68 30 150 1450 1131 8.23 ))
(( 39880.7 39000 35083.3 650.2 280891 35.4 ? ? ? 335 ? ? ? ? 271 ? ? ? ? 63 ? 170 1685 1289 12.17 ))
(( 41184 39000 35077.4 643.9 213600 43.9 7.7 142 87 208 107 7.6 67 43 190 164 7.4 12.8 10.4 45 21 175 1456 1134 10.02 ))
(( 44438.6 39000 35153.1 641.5 255590 33.1 7.9 152 115 367 181 7.7 99 68 245 120 7.4 10.4 8 38 26 170 1512 1164 9.99 ))
(( 45116.5 39000 35375.8 648.3 257670 41.9 7.8 176 138 364 170 7.7 103 76 254 145 7.4 12.8 9.2 44 40 170 1492 1151 9.88 ))
(( 41735.1 39000 35033.4 643.8 256340 27.8 ? ? ? 323 ? ? ? ? 218 ? ? ? ? 38 ? 180 1698 1305 13.7 ))
(( 38742.2 38742.2 34441.2 646.3 239900 31.4 7.8 161 136 380 123 7.7 70 53 200 79 7.5 9.6 6.4 57 18 160 1350 1042 10.04 ))
(( 45908.8 39000 34524.8 648.5 273490 37.9 7.7 177 137 514 231 7.7 64 49 219 107 7.7 21 13 52 34 160 1564 1208 8 ))
(( 47162.7 39000 34574.1 656.1 265170 37.1 7.7 212 153 504 202 7.6 107 82 281 114 7.4 10.8 8 38 23 160 1567 1204 10.11 ))
(( 40044.8 39000 33949.1 634.7 324470 17.7 7.8 187 145 414 182 7.7 79 59 254 98 7.7 10.8 8.4 37 19 170 1748 1355 10.08 ))
(( 48207.4 39000 34670.4 653.3 269350 20.7 7.6 172 126 382 133 7.5 98 65 251 92 7.3 14 8.4 56 32 150 1490 1151 8.66 ))
(( 50981.6 50981.6 35716.5 675.4 185450 12.2 7.6 188 124 292 146 7.5 95 55 134 71 7.3 8.4 6.4 40 22 140 1377 1060 9.13 ))
(( 45507.8 45507.8 33647.4 632.3 205240 39.2 ? ? ? 210 ? ? ? ? 137 ? ? ? ? 27 ? 150 1884 1436 13.7 ))
(( 40528.3 40528.3 33096.5 621.3 263990 11.7 8 110 94 292 ? 7.6 52 40 146 ? 7.5 16 11.6 36 ? 150 1420 1066 9.1 ))
(( 48548.6 48548.6 35990.7 674.7 290570 34.9 7.8 175 141 489 208 7.7 87 65 295 127 7.6 17.6 13 41 10 170 1512 1149 7.85 ))
(( 46627.6 46627.6 34455.5 647 276350 35.4 7.7 175 143 507 220 7.6 80 60 262 112 7.5 13.6 10.4 36 15 180 1632 1250 9.03 ))
(( 46677.9 46677.9 34119.5 638.8 285450 22 7.7 183 151 421 182 7.6 91 63 278 107 7.5 11.6 9.6 45 25 180 1546 1199 8.99 ))
(( 49276.2 49276.2 35365.3 660.7 268020 37.6 7.8 182 153 433 178 7.8 83 67 263 115 7.7 12 4.8 37 29 190 1618 1264 8.42 ))
(( 45820 45820 34841 654 302200 40.3 ? ? ? 470 ? ? ? ? 235 ? ? ? ? 37 ? 200 1718 1328 11.05 ))
(( 42378.6 42378.6 34947 655.2 287550 33.3 ? ? ? 517 ? ? ? ? 235 ? ? ? ? 37 ? 185 ? ? ? ))
(( 38252.5 38252.5 33940.7 633.8 292060 28.5 7.8 134 112 357 ? 7.8 75 57 207 ? 7.7 14.8 5.2 47 ? 180 1310 1022 8.58 ))
(( 46390 46390 41497 657 291800 38.1 7.8 200 162 405 184 7.4 95 78 273 127 7.6 16.4 12.2 46 10 210 1808 1396 9.18 ))
(( 47774.1 47774.1 42735.8 660.7 284500 24.6 7.8 231 187 466 240 7.7 116 95 317 136 7.4 12 9.2 46 14 240 1972 1512 9.58 ))
(( 46905.7 46905.7 43558.8 665.4 331490 32.3 7.6 209 168 456 198 7.5 105 78 261 123 7.5 19.2 16.8 37 23 240 1895 1468 8.53 ))
(( 46722.2 39000 42543.7 654.3 304910 41.4 7.5 164 135 438 200 7.5 82 65 261 117 7.3 5.6 4 46 13 230 1804 1402 11.51 ))
(( 45979.7 39000 41682.7 643.2 288460 43.1 7.5 178 144 439 223 7.5 96 75 331 132 7.3 9.6 4 59 24 230 1883 1464 11.77 ))
(( 42892.1 39000 43533.7 674.3 271660 32.9 ? ? ? 354 ? ? ? ? 242 ? ? ? ? 56 ? 270 2098 1614 12.78 ))
(( 35844 35844 40436.8 626.8 255410 30.4 7.5 153 121 382 156 7.5 73 57 270 107 7.4 11.2 10 84 11 270 1654 1286 9.99 ))
(( 45723.8 39000 43038.2 679.8 296240 42.3 7.5 298 242 650 263 7.4 72 59 301 102 7.5 10.5 7.2 45 19 270 1924 1496 10.78 ))
(( 44455.1 39000 42083.9 651.1 265110 44.6 7.6 268 214 727 330 7.5 99 76 340 157 7.4 6.4 2 48 17 290 2056 1602 12.76 ))
(( 39247.9 39000 38681.9 580.5 288820 49.3 7.6 369 284 694 250 7.6 89 67 275 127 7.7 4.8 4.4 47 6 340 2195 1714 15.97 ))
(( 44791 39000 42073.2 653.5 275630 44.3 7.6 255 200 624 381 7.6 119 94 278 165 7.7 5.6 3.2 20 11 250 1824 1428 11.15 ))
(( 48037.1 39000 42838.6 672.7 ? 40.3 7.6 233 181 470 ? 7.6 107 85 263 ? 7.6 6.8 6.4 28 ? 250 1927 1508 11.31 ))
(( 43109.7 39000 41945.6 660.3 256801 32.8 ? ? ? 451 ? ? ? ? 301 ? ? ? ? 75 ? 340 2038 1602 11.31 ))
(( 46587.7 39000 42033.2 667.4 195351 23.4 7.5 518 350 724 343 7.4 94 66 235 67 7.4 10 8.8 65 15 220 1720 1358 7.94 ))
(( 45021.9 39000 40847.1 641.1 262221 43 7.8 169 137 470 145 7.6 86 65 292 98 7.5 8.8 5 31 10 280 1912 1488 10.35 ))
(( 45359.5 39000 42025.7 663.8 275301 43.7 7.8 206 165 550 176 7.7 70 54 270 82 7.5 8.8 8 37 12 250 1908 1485 10.88 ))
(( 45947.7 39000 42089.7 658.4 263221 42.1 7.6 235 178 630 268 7.6 86 67 292 124 7.5 6 5.2 47 11 250 1872 1458 10 ))
(( 42804.1 39000 39241.2 600.7 292061 46.3 7.6 362 274 710 301 7.6 77 59 332 142 7.5 14.8 10.8 74 27 240 2097 1634 10.99 ))
(( 48032.7 39000 42664.4 674.2 273581 55.8 7.7 296 226 538 311 7.5 97 73 421 238 7.6 6.8 4.4 42 38 250 2127 1660 10.8 ))
(( 43884.8 39000 41964.4 660.6 250891 51.8 ? ? ? 576 ? ? ? ? 238 ? ? ? ? 36 ? 270 2630 2054 12.48 ))
(( 40601.6 39000 41304.8 655.9 246911 52 7.6 210 157 357 182 7.6 128 99 128 71 7.5 6 5.2 40 13 255 2272 1808 10.42 ))
(( 47449 46861 41938.5 659.2 287161 58.9 7.5 236 182 606 249 7.4 118 88 335 146 7.5 9.3 7.6 42 15 250 2328 1825 10.58 ))
(( 45834.5 45246.5 41497.5 653.6 294151 58.5 7.5 212 171 388 149 7.5 99 75 252 121 7.5 2.8 2 48 17 240 2563 1981 13.55 ))
(( 45605 44952.4 41766 811.7 303051 59.2 7.6 258 201 744 270 7.6 93 72 323 129 7.5 10 8.8 78 13 230 2508 1936 8.26 ))
(( 43002.1 42414.1 40560.5 812.5 289591 57.5 7.6 300 216 758 290 7.6 80 65 317 150 7.5 10.8 7.8 57 20 200 2382 1819 6.34 ))
(( 45751.2 45227.8 42220.3 860.6 266491 55.6 7.6 252 172 563 247 7.6 192 134 235 177 7.5 12 6 55 17 200 2470 1889 7.92 ))
(( 38760 38172 42010 844 228231 39.6 ? ? ? 684 ? ? ? ? 323 ? ? ? ? 123 ? 190 2696 2050 13.14 ))
(( 34284.4 33549.4 40954.7 831.1 261301 40.8 7.6 378 282 608 251 7.7 87 70 294 92 7.6 14.4 10.8 66 13 180 2248 1726 8 ))
(( 44319.4 43731.4 41484.2 840.6 291791 56.9 7.9 296 228 800 290 7.6 89 70 329 110 7.6 17.4 14 65 10 160 2296 1757 7.86 ))
(( 35589.3 35001.3 28343.8 413.7 273421 57.5 7.6 468 338 636 472 7.5 73 50 233 136 7.5 14.4 12 52 27 160 2206 1690 14.47 ))
(( 41180 40674.4 40676 821 279401 59.3 7.4 226 164 609 264 7.8 71 60 286 119 7.6 9.6 5.2 74 17 150 2132 1611 8.25 ))
(( 45493.9 44905.9 42146 864 294861 56.6 7.6 177 142 433 214 7.6 73 57 263 146 7.4 13.2 7.2 28 14 150 1969 1503 7.43 ))
(( 40331.1 39743.1 38798 742.2 254681 60.8 7.7 181 148 408 230 7.7 76 57 182 113 7.6 7.6 6.6 59 10 140 1900 1452 10.09 ))
(( 33334.3 32746.3 38301 740.4 270591 55.1 ? ? ? 233 ? ? ? ? 195 ? ? ? ? ? ? 185 2344 1788 16.48 ))
(( 34896.5 34308.5 41913.4 860 200441 49.3 ? ? ? 242 ? ? ? ? 121 ? ? ? ? 93 ? 160 ? ? ? ))
(( 32832 32097 41043.6 837 250261 50.1 7.6 246 200 568 182 7.4 92 78 345 60 7.5 3.6 2.6 20 4 120 1520 1168 9.14 ))
(( 41180.9 39000 42382.1 863 305251 55.4 7.6 208 166 590 ? 7.6 72 58 264 ? 7.6 3.2 2.2 53 ? 113 1411 1083 9.58 ))
(( 34690.9 34185.3 35969.8 722 253131 54.1 7.7 120 94 528 164 7.6 150 116 255 217 7.4 78 64 44 16 117 1481 1166 4.83 ))
(( 42008.3 39000 41616 860 309721 56.8 7.5 222 188 432 252 7.5 76 62 259 123 7.4 6.4 4.4 19 7 110 1445 1113 8.36 ))
(( 43825.1 39000 42039.1 869.6 266631 54.1 7.7 480 208 256 210 7.6 76 64 276 200 7.6 8.4 6.8 75 50 117 1567 1227 8.84 ))
(( 38350 37762 41385 859 284461 50.8 ? ? ? 229 ? ? ? ? 176 ? ? ? ? 62 ? 120 1878 1480 8.87 ))
(( 33789.7 33137.1 39348.3 815.9 258171 53.6 7.6 146 88 220 69 7.6 52 44 238 80 7.4 6.8 6 62 10 115 1532 1192 8.61 ))
(( 43639.9 39000 43602.2 901.7 306161 61.1 7.5 226 184 378 ? 7.5 104 78 264 ? 7.5 14 11 79 ? 113 1418 1114 7.12 ))
(( 39783.7 39000 41429.3 850.1 282991 63.4 7.6 192 140 378 ? 7.6 80 66 273 ? 7.4 9.6 6.4 9 ? 127 1484 1165 8.29 ))
(( 41666 39000 41876.8 864 271451 63.8 7.6 224 190 361 238 7.6 94 74 229 133 7.5 9.2 7.2 26 17 147 1577 1251 9.1 ))
(( 44186.1 39000 42397.6 888.7 252291 60.6 7.7 212 162 387 300 7.6 104 82 290 215 7.7 5.6 5.2 44 19 131 1503 1248 7.77 ))
(( 40023.4 39000 40784.1 847.7 274341 66.4 7.7 254 192 563 271 7.7 88 56 538 211 7.7 7.2 4.4 71 23 133 1629 1269 9.2 ))
(( 36337.7 35753.7 41220.7 865 258721 54.9 ? ? ? 282 ? ? ? ? 150 ? ? ? ? 18 ? 135 1826 1406 10.92 ))
(( 33241.7 32626.2 40622.7 849.7 233481 54.8 7.8 160 130 370 240 7.7 66 48 150 60 7.7 4.4 3.6 9 2 145 1280 1082 8.45 ))
(( 42517.2 39000 41376.8 868.3 223291 62.3 7.6 164 136 343 ? 7.6 88 70 290 274 7.7 7.6 7.2 85 36 140 1471 1265 9.66 ))
(( 42213.4 39000 41328.5 869 233161 54.8 7.7 134 108 326 112 7.6 96 70 246 ? 7.7 9.6 8 35 17 77 754 611 6.39 ))
(( 43992.3 43362.7 41641.2 882.2 243091 61.2 7.7 196 142 352 127 7.6 88 68 264 98 7.7 7.2 6.2 26 16 157 1614 1259 7.94 ))
(( 41072.5 40449.7 40034.8 856.6 272621 65.6 7.7 208 166 595 258 7.8 78 60 173 105 7.7 9.6 7.6 67 17 160 1471 1138 8.13 ))
(( 42267.9 41652.1 42695.2 860.9 258141 52.6 7.8 182 148 345 220 7.7 76 60 237 99 7.8 8.4 6 10 5 170 1527 1179 8.88 ))
(( 35320 34732 41032 872 258281 66.1 ? ? ? 336 ? ? ? ? 336 ? ? ? ? 29 ? 185 1644 1256 9.2 ))
(( 31947 31324.7 40498.3 858.3 226081 54.1 7.6 140 100 355 148 7.6 52 36 259 171 7.4 3.2 2 67 10 200 1492 1162 10.44 ))
(( 40597.7 39992.9 41846.4 882.5 253611 58.7 7.6 176 140 422 ? 7.5 74 66 273 123 7.7 11 8.2 59 19 187 1473 1137 8.67 ))
(( 39399.6 38817.6 40977.2 866 251311 62.3 7.6 284 204 326 187 7.6 92 66 255 88 7.5 7.2 6 35 6 200 1377 1053 7.92 ))
(( 39940 39352 41016 870 224321 62.7 7.6 160 132 158 ? 7.5 84 64 220 110 7.5 8.8 7.6 18 11 260 1457 1110 8.24 ))
(( 42823.4 42240.7 41922.5 889 235661 63.6 7.7 222 156 317 145 7.6 78 56 255 110 7.5 20 16 26 11 246 1263 970 6.33 ))
(( 41661.9 41006.6 41647.4 718.9 198721 60 7.7 154 124 307 149 7.7 96 78 211 91 7.8 25.2 18.8 26 21 257 1325 1007 6.95 ))
(( 35569.5 34987.5 41598.7 664.1 191771 55.4 ? ? ? 695 ? ? ? ? 326 ? ? ? ? 26 ? 300 1324 1017 12.2 ))
(( 33145.1 32555 41890.5 659.3 162561 52.8 7.3 180 150 255 103 7.5 66 48 167 56 7.5 20.4 10 35 16 290 1344 1044 9.03 ))
(( 36752.1 36078 41347.3 774.1 208401 66.1 7.6 176 138 374 231 7.6 88 68 269 124 7.9 13.2 10.2 45 16 253 1295 1006 8.87 ))
(( 41109.5 39000 42974.3 886.2 170931 60.9 7.6 188 154 422 ? 7.5 66 55 288 ? 7.8 16 9.2 19 ? 303 1280 1010 7.08 ))
(( 35870 35282 41196 845 171051 61.5 ? ? ? 633 ? ? ? ? 356 ? ? ? ? 118 ? 360 1209 952 10.09 ))
(( 32528.7 31865.1 42486.8 867.6 176101 56.7 7.6 163 125 425 186 7.6 71 57 257 75 7.8 31.2 18.8 69 44 370 1126 884 5.84 ))
(( 40320 39000 44918.9 762 166101 53 7.8 264 182 864 377 7.8 107 79 326 167 7.8 89.2 65.2 163 35 320 1152 810 3.32 ))
(( 34465.6 33849.3 41936.6 668.5 158441 56.5 ? ? ? 374 ? ? ? ? 182 ? ? ? ? 134 ? 350 1168 920 13.64 ))
(( 31244.8 30623.9 42294.3 659.3 143331 55.5 7.7 109 81 355 172 7.6 59 46 269 69 7.7 6 5.2 48 21 380 1146 916 10.1 ))
(( 41037.4 39000 41818.4 659 166541 62.6 7.7 198 153 523 216 7.7 100 66 361 218 7.9 10.5 7.4 114 35 230 1325 1028 9.94 ))
(( 41930 39000 43347 688 176471 63.1 7.7 127 120 460 369 7.7 110 70 288 117 7.8 8 4 96 12 180 1421 1116 10.2 ))
(( 40710 39000 42827 679 163701 63.3 7.3 526 388 900 532 7.6 82 59 275 146 7.7 11.6 8.8 47 16 180 1554 1209 10.16 ))
(( 41830 39000 42836 680 169521 56.8 7.6 165 133 433 190 7.6 79 61 254 105 7.8 14.4 12 103 14 190 1484 1158 9.59 ))
(( 40883.2 39000 41179.7 654.6 146161 55.2 7.7 205 165 393 266 7.7 87 64 210 127 7.8 10 6.8 46 38 190 1520 1189 10.65 ))
(( 35739.1 35125.6 42845.2 674.1 152731 48.3 ? ? ? 294 ? ? ? ? 237 ? ? ? ? 76 ? 195 1718 1336 12.76 ))
(( 31990.9 31394.2 42462.2 682.1 149331 48.7 7.6 135 105 304 105 7.5 54 42 171 67 7.7 5.2 4.4 28 4 210 1518 1176 9.52 ))
(( 38515.1 37935.1 43019.5 682.5 171661 56.8 7.7 192 153 432 237 7.6 79 56 297 117 7.9 8.8 6.6 60 21 190 1562 1203 10.25 ))
(( 37898.4 37248.1 42806.4 683.6 168751 56.2 7.6 153 111 480 220 7.5 84 65 307 127 7.8 9.6 7.2 115 18 190 1682 1295 10.1 ))
(( 36237.5 35643.3 39580.3 635.6 160541 56.7 7.6 242 177 542 216 7.6 89 66 380 105 7.7 15.6 12 152 42 190 1779 1370 11.23 ))
(( 36824.3 36158.5 43559.5 693.2 184301 55 7.6 147 114 345 244 7.5 76 59 289 100 7.6 6 4.8 56 18 200 1765 1351 11.78 ))
(( 39032.5 38461.4 43770.4 693.5 187801 52.8 7.6 148 114 383 167 7.6 93 62 248 101 7.7 15.6 11.6 42 35 170 1814 1384 10.43 ))
(( 34590.2 33998.1 43124.5 682.7 215661 48.4 ? ? ? 366 ? ? ? ? 245 ? ? ? ? 27 ? 160 1992 1504 12.46 ))
(( 31979.2 31324.7 42566.8 672.4 201281 49.6 ? 95 79 245 ? ? 48 38 192 ? ? 8 6 64 ? 140 1262 956 10.97 ))
(( 35565.8 34972 42774.9 662.4 225171 54.8 7.7 162 124 500 277 7.6 90 69 286 205 7.9 8 6.8 58 17 120 1551 1180 11.95 ))
(( 35547.2 34962 43049.7 668.7 212991 55.7 7.6 163 130 480 173 7.6 96 75 273 185 7.6 18.4 12.7 37 16 120 1642 1246 9.24 ))
(( 37111.2 36444.5 43779.4 681.4 176221 52.8 ? ? ? 462 ? ? ? ? 271 ? ? ? ? 54 ? 140 1812 1377 11.92 ))
(( 30592.2 29936.8 43298.1 670.5 179861 49.3 7.6 100 82 290 129 7.7 59 42 190 72 8 6.8 5.2 36 7 140 1608 1086 11 ))
(( 36215.2 35637.6 44053 689.7 169681 47.7 7.7 198 164 406 215 7.7 104 76 295 126 7.9 14 1.6 64 20 140 1682 1226 10.7 ))
(( 32921.4 32273.3 43524.7 679.3 167181 47.9 ? ? ? 434 ? ? ? ? 184 ? ? ? ? 37 ? 140 1926 1462 15.44 ))
(( 30695 30143.4 42730 675.4 152701 48.9 7.6 190 142 387 142 7.5 50 41 129 56 7.6 12.4 6.8 20 12 130 1512 1152 9.71 ))
